 p1 p2 rg se z p h2_obs h2_obs_se h2_int h2_int_se gcov_int gcov_int_se
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par207.sumstats.gz NA NA NA NA 440.9970 359.1451 1711.9848 241.5544 35.5256 3.8556
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par208.sumstats.gz NA NA NA NA 403.0810 243.1307 2018.9465 178.1782 40.7399 3.2913
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par209.sumstats.gz NA NA NA NA -1.3664 127.0059 1141.1225 110.2236 30.7024 2.5449
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par210.sumstats.gz NA NA NA NA 25.1786 32.4383 342.2378 18.1807 17.0341 1.1760
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par211.sumstats.gz NA NA NA NA 94.3156 77.4013 1117.4864 53.8187 32.2556 2.4598
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par212.sumstats.gz NA NA NA NA -268.1758 405.4203 1199.8241 408.1665 26.1223 2.0350
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par213.sumstats.gz NA NA NA NA -1.5202 167.8397 671.0777 158.7767 20.5237 2.0444
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par214.sumstats.gz NA NA NA NA 207.8934 85.4822 555.5217 53.9816 21.8493 2.1237
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par215.sumstats.gz NA NA NA NA 122.8297 95.7350 833.9761 70.1710 26.3194 2.3533
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par216.sumstats.gz NA NA NA NA 75.6247 35.6150 402.9032 36.8046 19.6691 2.1021
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par217.sumstats.gz NA NA NA NA 123.7276 79.3015 749.5153 61.3624 27.4293 2.8745
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par218.sumstats.gz NA NA NA NA 122.1994 61.7055 586.8346 39.1972 23.4268 2.1416
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par219.sumstats.gz NA NA NA NA 29.8971 42.3744 722.7768 31.1562 25.7375 2.0407
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par220.sumstats.gz NA NA NA NA -52.7391 97.1682 725.0814 89.8937 25.4236 2.2884
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par221.sumstats.gz NA NA NA NA 42.1782 69.7196 613.1365 54.8780 24.3188 2.6186
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par222.sumstats.gz NA NA NA NA 49.8313 38.9346 472.6495 30.9365 21.8547 2.1248
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par223.sumstats.gz NA NA NA NA 36.7686 49.5196 662.2818 39.4486 25.8861 2.3311
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par224.sumstats.gz NA NA NA NA 13.1462 29.3766 624.5521 23.6556 22.9724 1.5701
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par225.sumstats.gz NA NA NA NA 2.7934 37.6032 763.7754 33.5476 26.2710 1.8476
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par226.sumstats.gz NA NA NA NA 157.3095 70.3528 1464.9577 52.7328 35.6653 2.4958
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par227.sumstats.gz NA NA NA NA -59.4389 51.9366 1307.2425 42.3598 33.5387 2.2689
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par228.sumstats.gz NA NA NA NA 215.9292 68.8191 638.2992 47.4335 23.2324 1.9331
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par229.sumstats.gz NA NA NA NA 99.2187 39.2788 593.7536 25.4475 22.4926 1.6208
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par230.sumstats.gz NA NA NA NA 907.9429 191.6921 1228.3000 84.5991 33.1667 2.6714
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par231.sumstats.gz NA NA NA NA 848.0396 190.0637 1512.6875 115.5141 36.2566 2.8039
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par232.sumstats.gz NA NA NA NA 507.6501 186.0019 948.6864 86.0742 28.5470 2.3117
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par233.sumstats.gz NA NA NA NA 39.1034 390.1823 1428.6808 387.9745 32.3180 4.2750
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par234.sumstats.gz NA NA NA NA 21.5041 20.9505 430.4371 16.5052 18.9451 1.3194
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par235.sumstats.gz NA NA NA NA 39.7899 25.0303 380.1307 17.5101 17.4463 1.1960
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par236.sumstats.gz NA NA NA NA 56.5079 44.6446 476.2432 42.2024 19.7607 1.5336
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par237.sumstats.gz NA NA NA NA 6.2320 44.8859 421.2538 40.9011 17.5927 1.4643
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par238.sumstats.gz NA NA NA NA -80.0437 69.8105 435.3291 71.0188 18.0026 1.8083
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par239.sumstats.gz NA NA NA NA -42.2214 133.8808 696.1273 136.3057 23.3434 2.5380
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par240.sumstats.gz NA NA NA NA 38.0707 210.1962 866.0675 187.1113 23.6813 2.2926
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par241.sumstats.gz NA NA NA NA -197.1110 185.9152 634.8262 188.4465 18.4157 1.3081
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par242.sumstats.gz NA NA NA NA -1035.8855 934.2537 1385.6198 946.5398 18.6503 1.4048
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par243.sumstats.gz NA NA NA NA -1830.0196 1631.3534 2313.7773 1662.7685 20.7847 1.5582
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par244.sumstats.gz NA NA NA NA 29.0904 49.1569 419.8239 45.5400 17.6084 1.3896
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par245.sumstats.gz NA NA NA NA -93.3174 72.0061 358.3813 71.8507 14.6433 1.0904
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par246.sumstats.gz NA NA NA NA -1065.2861 970.8449 1517.5052 996.7304 19.7238 1.5797
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par247.sumstats.gz NA NA NA NA -518.2272 446.9895 845.3064 455.1759 17.9233 1.4124
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par248.sumstats.gz NA NA NA NA 27.6467 27.1613 425.6797 18.4620 19.6889 1.4410
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par249.sumstats.gz NA NA NA NA 114.4675 34.3804 413.7877 23.7345 19.7557 1.9049
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par250.sumstats.gz NA NA NA NA -152.1983 183.0803 522.7865 187.0472 16.2637 1.2300
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par251.sumstats.gz NA NA NA NA -156.9339 174.9930 604.7766 178.2535 19.2002 1.5934
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par252.sumstats.gz NA NA NA NA -8.6652 20.5673 371.2086 17.4305 18.9863 1.3121
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par253.sumstats.gz NA NA NA NA -64.0053 32.3158 512.4107 27.0964 21.7065 1.9348
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par254.sumstats.gz NA NA NA NA 102.8110 40.5857 442.2957 27.4376 20.8548 2.1776
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par255.sumstats.gz NA NA NA NA -25.5575 18.2656 340.1226 14.2630 17.5409 1.4115
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par256.sumstats.gz NA NA NA NA -4.8479 21.7718 295.7287 15.9367 15.3642 1.0754
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par257.sumstats.gz NA NA NA NA -64.0826 54.2417 327.6187 54.9661 15.4796 1.0598
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par258.sumstats.gz NA NA NA NA -36.5610 50.9116 356.7966 47.4590 15.8524 1.2169
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par259.sumstats.gz NA NA NA NA 11.2571 46.9182 526.6326 43.2631 21.0132 1.6626
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par260.sumstats.gz NA NA NA NA 18.9575 21.9913 333.5684 17.3707 16.8091 1.2661
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par261.sumstats.gz NA NA NA NA -19.6833 36.2662 444.9788 29.2935 19.3769 1.3802
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par262.sumstats.gz NA NA NA NA -36.0098 27.2282 394.8915 22.3035 18.8830 1.4490
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par263.sumstats.gz NA NA NA NA -27.9000 24.4842 341.2686 19.2596 16.9406 1.1563
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par264.sumstats.gz NA NA NA NA -6.6072 19.6733 314.8266 16.7539 16.6534 1.2024
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par265.sumstats.gz NA NA NA NA 71.8143 35.8996 313.4913 23.4355 15.1187 1.3245
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par266.sumstats.gz NA NA NA NA -93.9945 25.2366 502.3778 22.9975 20.5955 1.3780
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par267.sumstats.gz NA NA NA NA -50.3619 27.9633 481.6274 24.5944 19.9347 1.4560
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par268.sumstats.gz NA NA NA NA 33.6235 69.8844 535.8004 50.9569 20.0131 2.1431
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par269.sumstats.gz NA NA NA NA -10.7849 39.0406 607.1703 38.0934 22.3220 1.7981
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par270.sumstats.gz NA NA NA NA -91.8355 37.8426 498.2480 37.7308 19.5413 1.5886
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par271.sumstats.gz NA NA NA NA -48.5140 59.4073 649.7436 71.1969 21.5033 1.8901
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par272.sumstats.gz NA NA NA NA 65.2472 56.5192 440.6246 43.5208 17.8958 1.7308
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par273.sumstats.gz NA NA NA NA -22.3213 39.0141 387.2083 31.7540 17.5245 1.3293
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par274.sumstats.gz NA NA NA NA -18.7294 22.0333 345.1947 14.0435 16.8107 1.1966
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par275.sumstats.gz NA NA NA NA -13.0947 37.6493 437.8167 26.3893 18.8850 1.4162
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par276.sumstats.gz NA NA NA NA 79.7781 55.2273 500.5813 49.8731 21.0752 2.2135
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par277.sumstats.gz NA NA NA NA 120.2725 52.1807 323.3120 32.8994 17.3676 1.8247
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par278.sumstats.gz NA NA NA NA 152.1750 45.3487 460.0274 28.4447 20.2428 1.6432
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par279.sumstats.gz NA NA NA NA 14.3013 26.0253 428.7850 18.5241 19.4249 1.4096
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par280.sumstats.gz NA NA NA NA -356.8750 460.2499 1766.6821 451.6353 29.8996 3.2790
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par281.sumstats.gz NA NA NA NA 23.8244 466.6542 1490.9127 422.8706 28.3444 3.3088
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par282.sumstats.gz NA NA NA NA 163.2261 124.6379 706.3925 74.6707 23.3771 2.3589
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par283.sumstats.gz NA NA NA NA 244.7388 271.0618 1117.1276 207.4861 27.2093 3.0425
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par284.sumstats.gz NA NA NA NA 33.4169 60.3943 763.5252 58.4107 24.9286 1.7062
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz ../results/ldsc/brain_shape/munged/par285.sumstats.gz NA NA NA NA 141.5939 129.8144 943.8443 89.9335 27.8603 2.4822
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par01.sumstats.gz 1.503 1.117 1.346 0.1782 1.085e+04 3.566e+04 3.976e+05 3.527e+04 688.9 85.69
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par02.sumstats.gz NA NA NA NA NA NA NA NA NA NA
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par03.sumstats.gz NA NA NA NA -1967 1.275e+04 1.358e+05 1.244e+04 397.7 50.79
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par04.sumstats.gz NA NA NA NA -430.7 2259 1.349e+04 2292 125.3 19.55
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par05.sumstats.gz 1.157 0.9498 1.218 0.2231 3054 1.574e+04 1.142e+05 1.579e+04 377.5 53.59
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par06.sumstats.gz NA NA NA NA -7887 8274 3.304e+04 8478 191.9 36.29
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par07.sumstats.gz 1.272 0.2704 4.703 2.564e-06 7568 4368 6.735e+04 2938 267.6 26.35
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par08.sumstats.gz NA NA NA NA -767.5 964.6 3265 990.6 59.84 12.28
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par09.sumstats.gz 0.8378 0.323 2.594 0.00948 741.6 577.2 7085 521 89.63 10.42
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par10.sumstats.gz 0.9283 0.1615 5.748 9.023e-09 5383 1625 2.636e+04 1324 179.7 18.81
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par11.sumstats.gz NA NA NA NA -7185 1.423e+04 5.755e+04 1.441e+04 256.7 47.34
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par12.sumstats.gz NA NA NA NA -2345 1875 7874 1913 91.42 17.09
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par13.sumstats.gz NA NA NA NA -5402 5605 1.879e+04 5753 143.5 29.75
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par14.sumstats.gz NA NA NA NA NA NA NA NA NA NA
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par15.sumstats.gz 1.238 0.2292 5.402 6.592e-08 5724 2539 3.349e+04 1869 182.5 17.88
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par16.sumstats.gz NA NA NA NA -190.7 299.8 1814 306.1 45.01 7.079
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par17.sumstats.gz NA NA NA NA -271.6 324.9 942.5 332.9 31.49 7.084
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par18.sumstats.gz NA NA NA NA -24.76 448.2 2614 447.3 53.97 8.503
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par19.sumstats.gz 1.074 0.262 4.101 4.112e-05 456.8 170.4 3716 108.4 61.81 5.406
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par20.sumstats.gz 0.8273 0.2056 4.024 5.724e-05 1719 927.6 1.105e+04 797.2 119.9 13.88
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par21.sumstats.gz 0.8823 0.1983 4.449 8.627e-06 3358 1073 1.467e+04 829.7 130.9 13.43
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par22.sumstats.gz 0.8921 0.1762 5.063 4.12e-07 6256 2303 2.973e+04 2035 178 15.88
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par23.sumstats.gz NA NA NA NA -1.122e+04 1.105e+04 1.909e+04 1.123e+04 126.6 40.36
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par24.sumstats.gz NA NA NA NA -1083 806.5 2891 823.9 54.05 11.05
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par25.sumstats.gz NA NA NA NA -1025 713.5 3569 734.8 62.05 10.69
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par26.sumstats.gz NA NA NA NA -6948 6126 9856 6244 83.17 30.06
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par27.sumstats.gz 1.336 0.7844 1.703 0.08857 326.6 642.9 7673 579.7 95.24 11.38
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par28.sumstats.gz NA NA NA NA NA NA NA NA NA NA
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par29.sumstats.gz NA NA NA NA -380.6 343.1 4008 372.7 66.53 8.095
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par30.sumstats.gz 0.9183 0.1643 5.59 2.271e-08 1962 488.1 6401 355.3 83.83 8.531
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par31.sumstats.gz 1.516 0.4576 3.313 0.000922 2288 1886 2.057e+04 1472 137.7 13.61
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par32.sumstats.gz NA NA NA NA -130 157.1 696.8 157 26.44 4.902
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par33.sumstats.gz 0.8971 0.5176 1.733 0.08308 45.53 47.22 707.1 37.66 27.58 2.777
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par34.sumstats.gz NA NA NA NA -590.6 537.1 1073 554.2 30.4 8.988
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par35.sumstats.gz NA NA NA NA -79.95 113.6 474.4 115.3 22.73 4.222
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par36.sumstats.gz 0.6179 0.2811 2.198 0.02794 226.2 121.9 1179 107.5 36.33 4.466
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par37.sumstats.gz NA NA NA NA -182.2 302.9 1343 305.2 37.58 6.777
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par38.sumstats.gz 0.9949 0.5116 1.945 0.0518 144.3 105.9 2007 64.92 45.56 3.851
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par39.sumstats.gz 1.186 0.2956 4.013 5.996e-05 108.2 62.69 1123 43.48 33.38 2.956
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par40.sumstats.gz 0.8713 0.1675 5.203 1.962e-07 1361 444 5187 323.4 78.04 8.21
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par41.sumstats.gz NA NA NA NA NA NA NA NA NA NA
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par42.sumstats.gz 0.9956 0.1768 5.631 1.789e-08 1404 347.1 3600 243.5 60.94 6.579
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par43.sumstats.gz 0.9755 0.3089 3.158 0.00159 709 565.6 7336 488.1 93.67 9.796
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par44.sumstats.gz 1.056 0.3055 3.455 0.0005497 1113 783.5 1.199e+04 708.1 112.6 9.687
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par45.sumstats.gz 0.7553 0.1749 4.317 1.581e-05 3334 1288 1.129e+04 1011 110.2 10.32
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz ../results/ldsc/brain_shape/munged/par46.sumstats.gz NA NA NA NA -36.53 391.1 3051 390.9 57.46 6.631
